"Criteria ID","Name"
"1026299","Clifton"
"1026300","Clint"
"1026301","Clute"
"1026302","Clyde"
"1026303","Coldspring"
"1026304","Coleman"
"1026305","College Station"
"1026306","Colleyville"
"1026307","Collinsville"
"1026308","Colorado City"
"1026309","Columbus"
"1026310","Comanche"
"1026311","Comfort"
"1026312","Commerce"
"1026313","Conroe"
"1026314","Converse"
"1026315","Coolidge"
"1026316","Cooper"
"1026317","Coppell"
"1026318","Copperas Cove"
"1026319","Corpus Christi"
"1026320","Corsicana"
"1026321","Cotulla"
"1026322","Crandall"
"1026323","Crane"
"1026324","Crawford"
"1026325","Crockett"
"1026326","Crosby"
"1026327","Crosbyton"
"1026328","Crowell"
"1026329","Crowley"
"1026330","Crystal City"
"1026331","Cuero"
"1026332","Cumby"
"1026333","Cushing"
"1026334","Cypress"
"1026335","D'Hanis"
"1026336","Daingerfield"
"1026337","Dale"
"1026338","Dalhart"
"1026339","Dallas"
"1026340","Damon"
"1026341","Dawson"
"1026342","Dayton"
"1026343","De Leon"
"1026344","Decatur"
"1026345","Deer Park"
"1026346","Del Rio"
"1026347","Del Valle"
"1026348","Dell City"
"1026349","Denison"
"1026350","Denton"
"1026351","Denver City"
"1026352","DeSoto"
"1026353","Devine"
"1026354","Diboll"
"1026355","Dickens"
"1026356","Dickinson"
"1026357","Dilley"
"1026358","Dimmitt"
"1026359","Dodd City"
"1026360","Donna"
"1026361","Driftwood"
"1026362","Dripping Springs"
"1026363","Dumas"
"1026364","Duncanville"
"1026365","Dyess AFB"
"1026366","Eagle Lake"
"1026367","Eagle Pass"
"1026368","East Bernard"
"1026369","Eastland"
"1026370","Ector"
"1026371","Edcouch"
"1026372","Eden"
"1026373","Edinburg"
"1026374","Edna"
"1026375","El Campo"
"1026376","El Paso"
"1026377","Eldorado"
"1026378","Electra"
"1026379","Elgin"
"1026380","Elm Mott"
"1026381","Elmendorf"
"1026382","Elsa"
"1026383","Emory"
"1026384","Ennis"
"1026385","Euless"
"1026386","Fabens"
"1026387","Fairfield"
"1026388","Falfurrias"
"1026389","Falls City"
"1026390","Fannin"
"1026391","Farmersville"
"1026392","Farwell"
"1026393","Fayetteville"
"1026394","Ferris"
"1026395","Flatonia"
"1026396","Florence"
"1026397","Floresville"
"1026398","Flower Mound"
"1026399","Floydada"
"1026400","Follett"
"1026401","Forney"
"1026402","Franklin"
"1026403","Fredericksburg"
"1026404","Freeport"
"1026405","Fresno"
"1026406","Friendswood"
"1026407","Frisco"
"1026408","Fort Davis"
"1026409","Fort Hancock"
"1026410","Fort Stockton"
"1026411","Fort Worth"
"1026412","Gail"
"1026413","Gainesville"
"1026414","Galena Park"
"1026415","Galveston"
"1026416","Ganado"
"1026417","Garden City"
"1026418","Gardendale"
"1026419","Garland"
"1026420","Garrison"
"1026421","Garwood"
"1026422","Gatesville"
"1026423","George West"
"1026424","Georgetown"
"1026425","Geronimo"
"1026426","Giddings"
"1026427","Gillett"
"1026428","Gilmer"
"1026429","Gladewater"
"1026430","Glen Rose"
"1026431","Goldthwaite"
"1026432","Goliad"
"1026433","Gonzales"
"1026434","Goodfellow Air Force Base"
"1026435","Gordon"
"1026436","Gorman"
"1026437","Graham"
"1026438","Granbury"
"1026439","Grand Prairie"
"1026440","Grapeland"
"1026441","Grapevine"
"1026442","Greenville"
"1026443","Groesbeck"
"1026444","Groves"
"1026445","Gruver"
"1026446","Gunter"
"1026447","Guthrie"
"1026448","Hale Center"
"1026449","Hallettsville"
"1026450","Hallsville"
"1026451","Haltom City"
"1026452","Hamilton"
"1026453","Hamshire"
"1026454","Hardin"
"1026455","Harker Heights"
"1026456","Harlingen"
"1026457","Harper"
"1026458","Harrold"
"1026459","Hartley"
"1026460","Haskell"
"1026461","Haslet"
"1026462","Hawkins"
"1026463","Hearne"
"1026464","Hebbronville"
"1026465","Helotes"
"1026466","Hemphill"
"1026467","Hempstead"
"1026468","Henderson"
"1026469","Henrietta"
"1026470","Hereford"
"1026471","Hico"
"1026472","Hidalgo"
"1026473","Highlands"
"1026474","Hillsboro"
"1026475","Hitchcock"
"1026476","Hockley"
"1026477","Holland"
"1026478","Hondo"
"1026479","Honey Grove"
"1026480","Hooks"
"1026481","Houston"
"1026482","Howe"
"1026483","Hubbard"
"1026484","Huffman"
"1026485","Hughes Springs"
"1026486","Humble"
"1026487","Hunt"
"1026488","Huntington"
"1026489","Huntsville"
"1026490","Hurst"
"1026491","Hutchins"
"1026492","Hutto"
"1026493","Industry"
"1026494","Ingleside"
"1026495","Ingram"
"1026496","Iowa Park"
"1026497","Irving"
"1026498","Italy"
"1026499","Itasca"
"1026500","Ivanhoe"
"1026501","Jacksboro"
"1026502","Jacksonville"
"1026503","Jasper"
"1026504","Jayton"
"1026505","Jefferson"
"1026506","Joaquin"
"1026507","Johnson City"
"1026508","Jonesboro"
"1026509","Joshua"
"1026510","Jourdanton"
"1026511","Junction"
"1026512","Justin"
"1026513","Karnack"
"1026514","Karnes City"
"1026515","Katy"
"1026516","Kaufman"
"1026517","Keene"
"1026518","Keller"
"1026519","Kemah"
"1026520","Kemp"
"1026521","Kendleton"
"1026522","Kenedy"
"1026523","Kennedale"
"1026524","Kerens"
"1026525","Kermit"
"1026526","Kerrville"
"1026527","Kilgore"
"1026528","Killeen"
"1026529","Kingsville"
"1026530","Knippa"
"1026531","Knox City"
"1026532","Krum"
"1026533","Kyle"
"1026534","La Grange"
"1026535","La Joya"
"1026536","La Marque"
"1026537","La Porte"
"1026538","La Pryor"
"1026539","La Salle"
"1026540","La Vernia"
"1026541","La Villa"
"1026542","Ladonia"
"1026543","Lake Dallas"
"1026544","Lake Jackson"
"1026545","Lamesa"
"1026546","Lampasas"
"1026547","Lancaster"
"1026548","Laredo"
"1026549","Lasara"
"1026550","Laughlin AFB"
"1026551","League City"
"1026552","Leakey"
"1026553","Leander"
"1026554","Leonard"
"1026555","Levelland"
"1026556","Lewisville"
"1026557","Liberty"
"1026558","Lindale"
"1026559","Linden"
"1026560","Lipan"
"1026561","Lipscomb"
"1026562","Little Elm"
"1026563","Little River-Academy"
"1026564","Littlefield"
"1026565","Liverpool"
"1026566","Livingston"
"1026567","Llano"
"1026568","Lockhart"
"1026569","Lometa"
"1026570","Lone Oak"
"1026571","Lone Star"
"1026572","Longview"
"1026573","Los Fresnos"
"1026574","Lott"
"1026575","Louise"
"1026576","Lovelady"
"1026577","Loving"
"1026578","Lubbock"
"1026579","Lufkin"
"1026580","Luling"
"1026581","Lumberton"
"1026582","Lyford"
"1026583","Lytle"
"1026584","Mabank"
"1026585","Madisonville"
"1026586","Magnolia"
"1026587","Malakoff"
"1026588","Malone"
"1026589","Manchaca"
"1026590","Manor"
"1026591","Mansfield"
"1026592","Marble Falls"
"1026593","Marfa"
"1026594","Marion"
"1026595","Marlin"
"1026596","Marquez"
"1026597","Marshall"
"1026598","Mart"
"1026599","Mason"
"1026600","Matador"
"1026601","Matagorda"
"1026602","Mathis"
"1026603","Mauriceville"
"1026604","Maypearl"
"1026605","McCamey"
"1026606","McGregor"
"1026607","McKinney"
"1026608","McNeil"
"1026609","McAllen"
"1026610","Medina"
"1026611","Melissa"
"1026612","Memphis"
"1026613","Menard"
"1026614","Mercedes"
"1026615","Meridian"
"1026616","Merit"
"1026617","Merkel"
"1026618","Mertzon"
"1026619","Mesquite"
"1026620","Mexia"
"1026621","Miami"
"1026622","Midland"
"1026623","Midlothian"
"1026624","Milam"
"1026625","Milano"
"1026626","Milford"
"1026627","Mineola"
"1026628","Mineral Wells"
"1026629","Mission"
"1026630","Missouri City"
"1026631","Monahans"
"1026632","Mont Belvieu"
"1026633","Montague"
"1026634","Montgomery"
"1026635","Moody"
"1026636","Moore"
"1026637","Morse"
"1026638","Morton"
"1026639","Mount Pleasant"
"1026640","Mount Vernon"
"1026641","Muenster"
"1026642","Muleshoe"
"1026643","Mumford"
"1026644","Nacogdoches"
"1026645","Natalia"
"1026646","Navasota"
"1026647","Nederland"
"1026648","Needville"
"1026649","Nevada"
"1026650","New Boston"
"1026651","New Braunfels"
"1026652","New Caney"
"1026653","New Waverly"
"1026654","Newark"
"1026655","Newton"
"1026656","Nixon"
"1026657","Nolan"
"1026658","North Richland Hills"
"1026659","Nursery"
"1026660","Odem"
"1026661","Odessa"
"1026662","Olney"
"1026663","Onalaska"
"1026664","Orange"
"1026665","Orange Grove"
"1026666","Orangefield"
"1026667","Overton"
"1026668","Ozona"
"1026669","Paducah"
"1026670","Paint Rock"
"1026671","Palacios"
"1026672","Palestine"
"1026673","Palmer"
"1026674","Palo Pinto"
"1026675","Pampa"
"1026676","Panhandle"
"1026677","Panola"
"1026678","Paris"
"1026680","Pasadena"
"1026681","Pearland"
"1026682","Pearsall"
"1026683","Pecos"
"1026684","Penwell"
"1026685","Perryton"
"1026686","Petersburg"
"1026687","Pflugerville"
"1026688","Pharr"
"1026689","Pilot Point"
"1026690","Pinehurst"
"1026691","Pipe Creek"
"1026692","Pittsburg"
"1026693","Plains"
"1026694","Plainview"
"1026695","Plano"
"1026696","Pleasanton"
"1026697","Point"
"1026698","Point Comfort"
"1026699","Ponder"
"1026700","Port Aransas"
"1026701","Port Arthur"
"1026702","Port Lavaca"
"1026703","Port Neches"
"1026704","Porter"
"1026705","Portland"
"1026706","Post"
"1026707","Poteet"
"1026708","Poth"
"1026710","Pottsboro"
"1026711","Prairie View"
"1026712","Premont"
"1026713","Presidio"
"1026714","Princeton"
"1026715","Progreso"
"1026716","Prosper"
"1026717","Quanah"
"1026718","Queen City"
"1026719","Quemado"
"1026720","Quinlan"
"1026721","Quitman"
"1026722","Ranger"
"1026723","Rankin"
"1026724","Raymondville"
"1026725","Reagan"
"1026726","Red Oak"
"1026727","Refugio"
"1026728","Rice"
"1026729","Richardson"
"1026730","Richmond"
"1026731","Rio Grande City"
"1026732","Rio Hondo"
"1026733","Riviera"
"1026734","Roanoke"
"1026735","Robert Lee"
"1026736","Robstown"
"1026737","Roby"
"1026738","Rockdale"
"1026739","Rockport"
"1026740","Rocksprings"
"1026741","Rockwall"
"1026742","Rogers"
"1026743","Roma"
"1026744","Rosenberg"
"1026745","Rosharon"
"1026746","Ross"
"1026747","Round Mountain"
"1026748","Round Rock"
"1026749","Round Top"
"1026750","Rowlett"
"1026751","Royse City"
"1026752","Runge"
"1026753","Rusk"
"1026754","Sabinal"
"1026755","Sachse"
"1026756","Sadler"
"1026757","Salado"
"1026758","San Angelo"
"1026759","San Antonio"
"1026760","San Augustine"
"1026761","San Benito"
"1026762","San Diego"
"1026763","San Elizario"
"1026764","San Juan"
"1026765","San Marcos"
"1026766","San Saba"
"1026767","Sanderson"
"1026768","Sandia"
"1026769","Santa Anna"
"1026770","Santa Fe"
"1026771","Saratoga"
"1026772","Savoy"
"1026773","Schertz"
"1026774","Schulenburg"
"1026775","Scottsville"
"1026776","Scurry"
"1026777","Seabrook"
"1026778","Seagoville"
"1026779","Seagraves"
"1026780","Sealy"
"1026781","Sebastian"
"1026782","Seguin"
"1026783","Seminole"
"1026784","Seymour"
"1026785","Shamrock"
"1026786","Shelbyville"
"1026787","Sheppard AFB"
"1026788","Sherman"
"1026789","Shiner"
"1026790","Shiro"
"1026791","Sierra Blanca"
"1026792","Silsbee"
"1026793","Silverton"
"1026794","Sinton"
"1026795","Slaton"
"1026796","Smithville"
"1026797","Snook"
"1026798","Snyder"
"1026799","Somerset"
"1026800","Sonora"
"1026801","Sour Lake"
"1026802","South Houston"
"1026803","South Padre Island"
"1026804","Southlake"
"1026805","Spearman"
"1026806","Spicewood"
"1026807","Splendora"
"1026808","Spring"
"1026809","Spring Branch"
"1026810","Springtown"
"1026811","Spur"
"1026812","Spurger"
"1026813","Stafford"
"1026814","Stamford"
"1026815","Stanton"
"1026816","Stephenville"
"1026817","Sterling City"
"1026818","Stinnett"
"1026819","Stockdale"
"1026820","Stonewall"
"1026821","Stratford"
"1026822","Strawn"
"1026823","Streetman"
"1026824","Sudan"
"1026825","Sugar Land"
"1026826","Sulphur Springs"
"1026827","Sunnyvale"
"1026828","Sweetwater"
"1026829","Tahoka"
"1026830","Taylor"
"1026831","Temple"
"1026832","Tenaha"
"1026833","Terrell"
"1026834","Texarkana"
"1026835","Texas City"
"1026836","The Colony"
"1026837","Thompsons"
"1026838","Thorndale"
"1026839","Thornton"
"1026840","Three Rivers"
"1026841","Throckmorton"
"1026842","Tilden"
"1026843","Timpson"
"1026844","Tioga"
"1026845","Tom Bean"
"1026847","Tomball"
"1026848","Tornillo"
"1026849","Trenton"
"1026850","Trinidad"
"1026851","Trinity"
"1026852","Troy"
"1026853","Tulia"
"1026854","Tye"
"1026855","Tyler"
"1026856","Universal City"
"1026857","Utopia"
"1026858","Uvalde"
"1026859","Valley View"
"1026860","Van Alstyne"
"1026861","Van Horn"
"1026862","Van Vleck"
"1026863","Vega"
"1026864","Vernon"
"1026865","Victoria"
"1026866","Vidor"
"1026867","Waco"
"1026868","Wadsworth"
"1026869","Waller"
"1026870","Wallis"
"1026871","Washington"
"1026872","Waskom"
"1026873","Waxahachie"
"1026874","Weatherford"
"1026875","Webster"
"1026876","Wellington"
"1026877","Wellman"
"1026878","Weslaco"
"1026879","West Columbia"
"1026880","Weston"
"1026881","Wharton"
"1026882","Wheeler"
"1026883","Whiteface"
"1026884","Whitehouse"
"1026885","Whitesboro"
"1026886","Whitewright"
"1026887","Whitharral"
"1026888","Whitney"
"1026889","Wichita Falls"
"1026890","Willis"
"1026891","Wills Point"
"1026892","Wimberley"
"1026893","Winnsboro"
"1026894","Wolfe City"
"1026895","Wolfforth"
"1026896","Woodsboro"
"1026897","Woodville"
"1026898","Woodway"
"1026899","Wylie"
"1026900","Yoakum"
"1026901","Zapata"
"1026902","Alpine"
"1026903","American Fork"
"1026904","Bear River City"
"1026905","Beaver"
"1026906","Bicknell"
"1026907","Blanding"
"1026908","Bluff"
"1026909","Bountiful"
"1026910","Brigham City"
"1026911","Castle Dale"
"1026912","Cedar City"
"1026913","Centerville"
"1026914","Central"
"1026915","Clearfield"
"1026916","Coalville"
"1026917","Corinne"
"1026918","Dammeron Valley"
"1026919","Delta"
"1026920","Draper"
"1026921","Duchesne"
"1026922","Dugway"
"1026923","Eden"
"1026924","Emery"
"1026925","Enterprise"
"1026926","Ephraim"
"1026927","Escalante"
"1026928","Eureka"
"1026929","Fairview"
"1026930","Farmington"
"1026931","Fillmore"
"1026932","Fort Duchesne"
"1026933","Grantsville"
"1026934","Gunlock"
"1026935","Heber City"
"1026936","Hildale"
"1026937","Hill AFB"
"1026938","Huntington"
"1026939","Hurricane"
"1026940","Hyrum"
"1026941","Ivins"
"1026942","Junction"
"1026943","Kamas"
"1026944","Kanab"
"1026945","Kaysville"
"1026946","La Verkin"
"1026947","Layton"
"1026948","Leeds"
"1026949","Lehi"
"1026950","Lewiston"
"1026951","Lindon"
"1026952","Logan"
"1026953","Magna"
"1026954","Manila"
"1026955","Manti"
"1026956","Mantua"
"1026957","Midvale"
"1026958","Midway"
"1026959","Milford"
"1026960","Moab"
"1026961","Monroe"
"1026962","Monticello"
"1026963","Morgan"
"1026964","Mount Pleasant"
"1026965","Nephi"
"1026966","New Harmony"
"1026967","Newcastle"
"1026968","North Salt Lake"
"1026969","Ogden"
"1026970","Orangeville"
"1026971","Orem"
"1026972","Panguitch"
"1026973","Park City"
"1026974","Parowan"
"1026975","Payson"
"1026977","Pleasant Grove"
"1026978","Price"
"1026979","Providence"
"1026980","Provo"
"1026981","Randolph"
"1026982","Richfield"
"1026983","Richmond"
"1026984","Riverton"
"1026985","Rockville"
"1026986","Roosevelt"
"1026987","Roy"
"1026988","Rush Valley"
"1026989","Salem"
"1026990","Salt Lake City"
"1026991","Sandy"
"1026992","Santa Clara"
"1026993","Santaquin"
"1026994","Smithfield"
"1026995","South Jordan"
"1026996","Spanish Fork"
"1026997","Springdale"
"1026998","Springville"
"1026999","St. George"
"1027000","Sterling"
"1027001","Syracuse"
"1027002","Tooele"
"1027003","Toquerville"
"1027004","Tremonton"
"1027005","Vernal"
"1027006","Veyo"
"1027007","Virgin"
"1027008","Washington"
"1027009","Wendover"
"1027010","West Jordan"
"1027011","Woodruff"
"1027012","Woods Cross"
"1027013","Abingdon"
"1027014","Accomac"
"1027015","Afton"
"1027017","Alberta"
"1027018","Aldie"
"1027019","Alexandria"
"1027020","Altavista"
"1027021","Amelia Court House"
"1027022","Amherst"
"1027023","Annandale"
"1027024","Appomattox"
"1027025","Arcola"
"1027026","Ark"
"1027027","Arlington"
"1027028","Ashburn"
"1027029","Ashland"
"1027030","Atkins"
"1027032","Aylett"
"1027033","Bassett"
"1027034","Bastian"
"1027035","Bealeton"
"1027036","Bedford"
"1027037","Bent Mountain"
"1027038","Berryville"
"1027039","Big Island"
"1027040","Big Stone Gap"
"1027041","Blacksburg"
"1027042","Blackstone"
"1027043","Bland"
"1027044","Bluefield"
"1027045","Boston"
"1027046","Bowling Green"
"1027047","Boyce"
"1027048","Boydton"
"1027049","Boykins"
"1027050","Bracey"
"1027051","Bridgewater"
"1027052","Bristol"
"1027053","Bristow"
"1027054","Broadway"
"1027055","Brookneal"
"1027056","Buchanan"
"1027057","Buckingham"
"1027058","Buena Vista"
"1027059","Burke"
"1027060","Cape Charles"
"1027061","Capron"
"1027062","Carson"
"1027063","Catharpin"
"1027064","Catlett"
"1027065","Cedar Bluff"
"1027066","Centreville"
"1027067","Chantilly"
"1027068","Charles City"
"1027069","Charlotte Court House"
"1027070","Charlottesville"
"1027071","Chase City"
"1027072","Chatham"
"1027073","Chesapeake"
"1027074","Chester"
"1027075","Chesterfield"
"1027076","Chincoteague Island"
"1027077","Christiansburg"
"1027078","Claremont"
"1027079","Clarksville"
"1027080","Clifton"
"1027081","Clifton Forge"
"1027082","Clintwood"
"1027083","Clover"
"1027084","Cloverdale"
"1027085","Collinsville"
"1027086","Colonial Beach"
"1027087","Colonial Heights"
"1027088","Courtland"
"1027089","Covington"
"1027090","Crewe"
"1027091","Critz"
"1027092","Culpeper"
"1027093","Cumberland"
"1027094","Dahlgren"
"1027095","Daleville"
"1027096","Danville"
"1027097","Dayton"
"1027098","Deerfield"
"1027099","Delaplane"
"1027100","Dendron"
"1027101","Dinwiddie"
"1027102","Disputanta"
"1027103","Doran"
"1027104","Dublin"
"1027105","Duffield"
"1027106","Dulles"
"1027107","Dumfries"
"1027108","Dunn Loring"
"1027109","Earlysville"
"1027110","Edinburg"
"1027111","Elkton"
"1027112","Elkwood"
"1027113","Emporia"
"1027114","Exmore"
"1027115","Faber"
"1027116","Fairfax"
"1027117","Fairfax Station"
"1027118","Falls Church"
"1027119","Falls Mills"
"1027120","Farmville"
"1027121","Ferrum"
"1027122","Fieldale"
"1027123","Fincastle"
"1027124","Fishersville"
"1027125","Flint Hill"
"1027126","Floyd"
"1027127","Forest"
"1027128","Fork Union"
"1027129","Franklin"
"1027130","Fredericksburg"
"1027131","Front Royal"
"1027132","Fort Belvoir"
"1027133","Fort Eustis"
"1027134","Fort Lee"
"1027136","Fort Myer"
"1027137","Gainesville"
"1027138","Galax"
"1027139","Gasburg"
"1027140","Gate City"
"1027141","Glade Spring"
"1027142","Glen Allen"
"1027144","Gloucester Point"
"1027145","Goochland"
"1027146","Gordonsville"
"1027147","Great Falls"
"1027148","Greenbush"
"1027149","Greenville"
"1027150","Gretna"
"1027151","Grimstead"
"1027152","Grottoes"
"1027153","Grundy"
"1027154","Halifax"
"1027155","Hampden Sydney"
"1027156","Hampton"
"1027157","Hanover"
"1027158","Harrisonburg"
"1027160","Hayes"
"1027161","Haymarket"
"1027162","Heathsville"
"1027163","Herndon"
"1027164","Highland Springs"
"1027165","Hillsville"
"1027166","Hinton"
"1027167","Honaker"
"1027168","Hopewell"
"1027169","Hot Springs"
"1027170","Huddleston"
"1027171","Independence"
"1027172","Irvington"
"1027173","Isle of Wight"
"1027174","Jamestown"
"1027175","Jarratt"
"1027176","Jetersville"
"1027177","Jonesville"
"1027178","Kenbridge"
"1027179","Keswick"
"1027180","Kilmarnock"
"1027181","King and Queen Court House"
"1027182","King George"
"1027183","King William"
"1027184","Kinsale"
"1027185","Lancaster"
"1027186","Lawrenceville"
"1027187","Lebanon"
"1027188","Leesburg"
"1027189","Lexington"
"1027190","Lightfoot"
"1027191","Lignum"
"1027192","Linden"
"1027193","Locust Grove"
"1027194","Lorton"
"1027195","Louisa"
"1027196","Lovettsville"
"1027197","Lovingston"
"1027198","Low Moor"
"1027199","Lunenburg"
"1027200","Luray"
"1027201","Lynchburg"
"1027202","Machipongo"
"1027203","Madison"
"1027204","Madison Heights"
"1027205","Manakin-Sabot"
"1027206","Manassas"
"1027207","Manquin"
"1027208","Marion"
"1027210","Martinsville"
"1027211","Mathews"
"1027212","McGaheysville"
"1027213","McLean"
"1027214","Meadowview"
"1027215","Mechanicsville"
"1027216","Melfa"
"1027217","Merrifield"
"1027218","Middleburg"
"1027219","Middletown"
"1027220","Midland"
"1027221","Midlothian"
"1027222","Millwood"
"1027223","Mineral"
"1027224","Monterey"
"1027225","Montross"
"1027226","Mount Vernon"
"1027227","Narrows"
"1027228","Nassawadox"
"1027230","Nellysford"
"1027231","New Castle"
"1027232","New Church"
"1027233","New Kent"
"1027234","New Market"
"1027235","New River"
"1027236","Newington"
"1027237","Newport News"
"1027238","Nokesville"
"1027239","Norfolk"
"1027240","Norton"
"1027241","Norwood"
"1027242","Nottoway Court House"
"1027243","Oakton"
"1027244","Occoquan"
"1027245","Oilville"
"1027246","Orange"
"1027247","Paeonian Springs"
"1027248","Painter"
"1027249","Palmyra"
"1027250","Pearisburg"
"1027251","Pembroke"
"1027252","Petersburg"
"1027253","Pocahontas"
"1027254","Poquoson"
"1027255","Portsmouth"
"1027256","Powhatan"
"1027257","Prince George"
"1027259","Prospect"
"1027260","Pulaski"
"1027261","Purcellville"
"1027262","Quantico"
"1027263","Quinton"
"1027264","Radford"
"1027265","Remington"
"1027266","Reston"
"1027267","Rhoadesville"
"1027268","Rich Creek"
"1027269","Richlands"
"1027270","Richmond"
"1027271","Roanoke"
"1027272","Rockville"
"1027273","Rocky Mount"
"1027274","Round Hill"
"1027275","Ruckersville"
"1027276","Rustburg"
"1027277","Salem"
"1027278","Saltville"
"1027279","Saluda"
"1027280","Sandston"
"1027281","Scottsville"
"1027282","Shawsville"
"1027283","Shenandoah"
"1027284","Smithfield"
"1027285","South Boston"
"1027286","South Hill"
"1027287","Sperryville"
"1027288","Spotsylvania"
"1027289","Springfield"
"1027290","Stafford"
"1027291","Stanardsville"
"1027292","Stanley"
"1027293","Staunton"
"1027294","Steeles Tavern"
"1027295","Stephens City"
"1027296","Sterling"
"1027297","Strasburg"
"1027298","Stuart"
"1027299","Stuarts Draft"
"1027300","Studley"
"1027301","Suffolk"
"1027302","Surry"
"1027303","Sussex"
"1027304","Sweet Briar"
"1027305","Tappahannock"
"1027306","Tazewell"
"1027307","The Plains"
"1027308","Toano"
"1027309","Triangle"
"1027310","Troutville"
"1027311","Troy"
"1027312","Upperville"
"1027313","Urbanna"
"1027314","Vansant"
"1027315","Verona"
"1027316","Victoria"
"1027317","Vienna"
"1027318","Vinton"
"1027319","Virgilina"
"1027320","Virginia Beach"
"1027321","Wakefield"
"1027322","Walkerton"
"1027323","Wallops Island"
"1027324","Warm Springs"
"1027325","Warrenton"
"1027326","Warsaw"
"1027327","Washington"
"1027328","Waterford"
"1027329","Wattsville"
"1027330","Waverly"
"1027331","Waynesboro"
"1027332","Weber City"
"1027333","West McLean"
"1027334","West Point"
"1027335","Weyers Cave"
"1027336","White Stone"
"1027337","Williamsburg"
"1027339","Winchester"
"1027340","Wirtz"
"1027341","Wise"
"1027342","Woodberry Forest"
"1027343","Woodbridge"
"1027344","Woodlawn"
"1027345","Woodstock"
"1027346","Wytheville"
"1027348","Yorktown"
"1027349","Albany"
"1027350","Arlington"
"1027351","Ascutney"
"1027352","Bakersfield"
"1027353","Barre"
"1027354","Bellows Falls"
"1027355","Bennington"
"1027356","Bethel"
"1027357","Bomoseen"
"1027358","Bradford"
"1027359","Brandon"
"1027360","Brattleboro"
"1027361","Bristol"
"1027362","Brookfield"
"1027363","Burlington"
"1027364","Cabot"
"1027365","Cambridge"
"1027366","Castleton"
"1027367","Cavendish"
"1027368","Charlotte"
"1027369","Chelsea"
"1027370","Chester"
"1027371","Chittenden"
"1027372","Colchester"
"1027373","Craftsbury"
"1027374","Craftsbury Common"
"1027375","Danby"
"1027376","Danville"
"1027377","Derby Line"
"1027378","Dorset"
"1027379","East Burke"
"1027380","East Corinth"
"1027381","East Hardwick"
"1027382","East Montpelier"
"1027383","East Ryegate"
"1027384","Enosburg Falls"
"1027385","Essex"
"1027386","Essex Junction"
"1027387","Fair Haven"
"1027388","Fairlee"
"1027389","Franklin"
"1027390","Grafton"
"1027391","Grand Isle"
"1027392","Hartford"
"1027393","Hartland"
"1027394","Highgate Center"
"1027395","Hinesburg"
"1027396","Hyde Park"
"1027397","Island Pond"
"1027398","Jacksonville"
"1027399","Jeffersonville"
"1027400","Jericho"
"1027401","Johnson"
"1027402","Jonesville"
"1027403","Killington"
"1027404","Londonderry"
"1027405","Ludlow"
"1027406","Lunenburg"
"1027407","Lyndonville"
"1027408","Manchester"
"1027409","Manchester Center"
"1027410","Marlboro"
"1027411","Middlebury"
"1027412","Middletown Springs"
"1027413","Milton"
"1027414","Montpelier"
"1027415","Moretown"
"1027416","Morgan"
"1027417","Morrisville"
"1027418","Mount Holly"
"1027419","Newbury"
"1027420","Newfane"
"1027421","Newport"
"1027422","North Bennington"
"1027423","North Clarendon"
"1027424","North Hero"
"1027425","North Pomfret"
"1027426","North Troy"
"1027427","Northfield"
"1027428","Northfield Falls"
"1027429","Norton"
"1027430","Norwich"
"1027431","Orleans"
"1027432","Pittsfield"
"1027433","Pittsford"
"1027434","Plainfield"
"1027435","Plymouth"
"1027436","Poultney"
"1027437","Pownal"
"1027438","Proctor"
"1027439","Putney"
"1027440","Quechee"
"1027441","Randolph"
"1027442","Randolph Center"
"1027443","Reading"
"1027444","Richford"
"1027445","Richmond"
"1027446","Rochester"
"1027447","Rutland"
"1027448","Saxtons River"
"1027449","Shelburne"
"1027450","Shoreham"
"1027451","South Burlington"
"1027452","South Londonderry"
"1027453","South Royalton"
"1027454","South Strafford"
"1027455","Springfield"
"1027456","St. Albans"
"1027457","St. Johnsbury Center"
"1027458","Stamford"
"1027459","Stockbridge"
"1027460","Stowe"
"1027461","Swanton"
"1027462","Townshend"
"1027463","Troy"
"1027464","Tunbridge"
"1027465","Underhill"
"1027466","Vergennes"
"1027467","Vernon"
"1027468","Waitsfield"
"1027469","Wallingford"
"1027470","Wardsboro"
"1027471","Washington"
"1027472","Waterbury"
"1027473","Waterbury Center"
"1027474","Websterville"
"1027475","Wells River"
"1027476","West Dover"
"1027477","West Halifax"
"1027478","West Pawlet"
"1027479","West Rutland"
"1027480","West Townshend"
"1027481","Westford"
"1027482","Westminster"
"1027483","Westminster Station"
"1027484","Weston"
"1027485","White River Junction"
"1027486","Wilder"
"1027487","Williamstown"
"1027488","Williston"
"1027489","Wilmington"
"1027490","Windsor"
"1027491","Winooski"
"1027492","Wolcott"
"1027493","Woodstock"
"1027494","Aberdeen"
"1027495","Acme"
"1027496","Addy"
"1027497","Adna"
"1027498","Airway Heights"
"1027499","Almira"
"1027500","Amanda Park"
"1027501","Anacortes"
"1027502","Anatone"
"1027503","Arlington"
"1027504","Asotin"
"1027505","Auburn"
"1027506","Bainbridge Island"
"1027507","Battle Ground"
"1027508","Belfair"
"1027509","Bellevue"
"1027510","Bellingham"
"1027511","Benge"
"1027512","Benton City"
"1027513","Bickleton"
"1027514","Bingen"
"1027515","Black Diamond"
"1027516","Blaine"
"1027517","Bothell"
"1027518","Bow"
"1027519","Bremerton"
